"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"11512",1,0,1,12,1,12,1947,NA,2772,47,0,5398,1,1,32520.390625,20,2,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"11514",0,0,0,12,10,9,1962,4,1350,31,6438.39013671875,2797,4,1,100845.5703125,4,2,12,12,85328.390625,16100,0,0,0,4,4,0,1,NA,1
"11541",1,0,1,12,1,7,1953,4,2510,41,16100,7183,4,1,35418.390625,10,3,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"11560",0,0,1,16,9,12,1959,13,1611,34,33256.16015625,4171,1,1,127244.7421875,12,2,12,NA,0,0,0,0,0,2,22,0,1,NA,1
"11568",1,0,1,14,12,10,1957,21,2390,36,56348.390625,6399,3,1,112464.9375,9,3,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"11571",1,0,1,12,5,8,1954,34,2500,39,74058.390625,2512,1,1,95303.953125,12,1,12,12,45078.390625,0,0,0,0,2,34,0,1,1,0
"11573",0,0,1,12,1,12,1951,31,1800,42,28980,7062,1,1,54738.390625,24,3,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"11582",1,1,0,12,2,5,1960,32,1610,34,8048.39013671875,5552,2,1,29680.349609375,10,2,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"11595",0,0,1,10,12,8,1952,45,2187,41,32198.390625,5173,0,NA,80498.390625,4,2,12,NA,NA,0,0,NA,0,3,45,0,1,NA,1
"11597",1,0,1,17,8,10,1953,14,2370,40,53128.390625,4780,3,1,78886.78125,13,1,12,12,24327.099609375,0,0,0,0,2,14,0,1,1,0
"11626",0,0,1,17,6,12,1960,31,1960,33,101426.78125,5649,1,0,101426.78125,7,1,13,17,0,60938.5,0,0,0,1,31,0,1,1,0
"11632",1,0,1,13,12,7,1953,4,2160,40,37028.390625,5089,1,1,77278.390625,21,3,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"11660",0,0,1,14,5,10,1956,31,1840,38,30588.390625,4467,1,0,51503.8984375,18,1,12,NA,NA,0,0,NA,0,4,5,0,1,1,0
"11665",0,0,1,14,5,8,1947,NA,0,47,0,12532,2,NA,36703.171875,24,3,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"11690",0,0,1,12,5,11,1934,NA,384,59,4023.38989257812,2584,0,1,45827.0390625,6,3,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"11694",0,0,1,13,10,11,1953,22,460,40,5401.5498046875,5509,3,NA,75686.1015625,22,2,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"11731",1,0,1,14,3,11,1953,4,1858,41,25524.939453125,3937,0,0,28382.689453125,10,3,NA,17,0,NA,NA,0,0,4,4,0,1,1,0
"11738",0,0,1,12,1,8,1956,14,2032,38,27991.4609375,4940,1,NA,57945.51171875,7,1,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"11749",0,0,1,14,4,10,1952,46,0,42,0,2654,2,1,210985.671875,15,1,14,16,0,NA,0,0,0,4,46,0,0,NA,1
"11751",0,0,1,12,8,6,1962,32,1480,31,14488.3896484375,12051,2,NA,20427.6796875,11,2,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"11763",0,0,1,16,2,11,1953,21,0,41,0,5237,2,1,114142.5625,5,4,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"11775",0,0,1,14,9,12,1944,NA,1921,49,25280.220703125,6454,0,1,65327.359375,20,4,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"11781",1,0,1,12,7,12,1967,45,2342,26,46255.30078125,5521,0,1,59135.30078125,5,1,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"11792",0,0,1,17,3,11,1965,31,2008,29,49103.390625,4261,0,1,67974.203125,8,1,14,17,160996.78125,48298.390625,0,0,0,1,44,0,1,NA,1
"11814",1,0,1,16,10,11,1941,NA,2520,52,125166.2265625,2798,0,1,396235.5,22,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"11847",1,0,1,12,12,7,1954,12,2000,39,99818.390625,12254,0,1,149209.96875,12,2,7,NA,NA,0,0,NA,0,2,12,0,1,1,0
"11858",1,0,1,12,10,11,1938,NA,2673,55,155991.296875,12190,0,1,157437.0625,8,3,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"11894",0,0,1,12,8,9,1951,37,NA,42,NA,4615,0,0,95302.34375,NA,NA,12,9,0,0,0,0,0,1,37,0,1,NA,0
"11897",0,0,1,12,3,11,1959,3,1850,35,25758.390625,4539,2,1,88546.78125,5,3,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"11898",0,0,1,13,7,12,1944,NA,2124,49,77278.390625,4520,0,0,77534.3828125,18,2,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"11909",1,0,1,12,7,13,1960,13,2066,34,35418.390625,12468,2,1,64420.9296875,7,3,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"11917",0,0,1,15,2,9,1957,43,0,37,0,7046,3,NA,64720.390625,9,2,12,NA,NA,0,0,NA,0,4,43,0,1,NA,1
"11936",0,0,0,9,12,7,1953,4,0,40,0,6108,1,1,53555.0390625,5,3,8,NA,NA,0,0,NA,0,4,4,0,0,NA,1
"11953",0,0,1,16,7,13,1947,NA,1880,46,59668.2109375,5573,1,1,211322.15625,15,1,NA,NA,NA,NA,NA,NA,0,1,18,0,1,NA,1
"11979",0,0,1,13,3,11,1943,NA,893,51,9660,2674,0,1,116430.3671875,8,1,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"11994",1,0,1,12,5,11,1943,NA,2300,50,24148.390625,2987,0,1,-36067.21875,23,2,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"12019",1,0,1,7,2,1,1941,NA,4000,53,32198.390625,5044,0,0,39655.91015625,27,1,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"12029",1,0,1,12,7,10,1940,NA,2250,53,80498.390625,12519,0,1,148107.125,24,2,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"12030",1,0,1,12,10,12,1936,NA,1880,57,101426.78125,4312,0,1,148408.1875,30,3,NA,NA,NA,NA,NA,NA,0,3,19,0,0,1,0
"12037",1,0,1,9,5,11,1969,42,3012,25,51518.390625,2671,2,1,66967.953125,1,1,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"12038",0,0,1,12,12,10,1961,13,1155,32,9660,2962,3,1,62786.78125,4,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"12045",0,0,1,12,8,10,1945,NA,2024,48,27368.390625,947,0,1,108351.390625,9,2,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"12059",0,0,1,12,8,10,1966,24,NA,28,NA,4331,0,1,39403.140625,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,NA,NA,0
"12061",0,0,1,12,6,9,1946,NA,0,47,0,12526,0,0,41860,20,3,NA,NA,NA,NA,NA,NA,0,3,9,0,0,1,0
"12083",1,0,0,14,5,10,1941,NA,2430,52,88546.78125,4383,2,1,129927,28,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"12119",1,0,1,6,6,0,1946,NA,1440,47,17962.76953125,2590,0,1,68368.6484375,20,4,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"12139",1,0,1,17,7,13,1948,NA,2254,45,57958.390625,3948,1,1,101782.59375,19,2,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"12224",1,0,1,16,1,11,1967,36,NA,27,NA,11910,0,NA,109478.390625,NA,NA,12,14,54738.390625,644,0,0,0,4,36,0,1,NA,0
"12253",0,0,1,17,7,12,1959,16,0,34,0,3891,3,1,169035.515625,3,1,13,16,27851.390625,16494.44921875,0,0,0,3,16,0,0,NA,1
"12273",0,0,1,14,12,9,1940,NA,2216,53,24148.390625,4075,0,0,24148.390625,22,4,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"12291",1,0,1,13,1,11,1969,40,NA,25,NA,5857,0,1,64438.640625,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,1,0,0
"12301",1,0,1,12,3,7,1950,NA,1310,44,24148.390625,12496,3,1,71194.203125,17,3,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"12303",1,0,1,16,9,11,1957,16,2200,36,48298.390625,12026,0,1,67045.2265625,9,2,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"12307",1,0,1,12,8,10,1966,36,NA,27,NA,6449,2,NA,76473.390625,NA,NA,12,12,48298.390625,63593.390625,0,0,0,4,36,0,1,NA,0
"12324",0,0,1,13,11,10,1963,2,NA,30,NA,6527,0,0,118640.8984375,NA,NA,15,16,83718.390625,25758.390625,0,0,0,4,2,0,1,NA,0
"12325",1,0,1,15,11,9,1967,4,2232,26,67618.390625,5625,1,0,108029.390625,4,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"12329",0,0,1,12,12,10,1948,NA,0,45,0,12411,1,1,58422.0703125,2,3,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"12340",0,0,1,12,6,8,1941,NA,3570,53,25758.390625,5996,0,NA,17835.580078125,32,3,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"12365",1,0,1,12,11,6,1942,NA,1996,51,48298.390625,7148,0,0,77439.390625,23,3,14,NA,NA,0,0,NA,0,1,6,0,1,1,0
"12369",0,0,1,14,1,7,1948,NA,976,46,40250,12253,3,1,95809.4921875,22,1,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"12380",0,0,1,7,5,10,1944,NA,925,50,13746.1796875,6612,0,1,116861.8515625,16,2,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"12398",1,0,1,12,5,9,1958,37,2058,36,36223.390625,6849,0,0,36534.12109375,9,2,8,12,0,0,0,0,0,1,37,0,1,1,0
"12408",1,1,0,14,5,10,1968,39,NA,26,NA,12194,0,0,36242.7109375,NA,NA,12,13,49908.390625,0,0,0,1,3,39,0,1,NA,0
"12412",1,1,0,6,2,8,1939,NA,2600,55,72448.390625,12146,3,1,72448.390625,32,4,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"12417",0,0,1,12,1,11,1943,NA,1960,51,48298.390625,12467,0,NA,86938.390625,18,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"12422",1,0,1,17,8,12,1950,NA,2295,43,24472,5167,0,1,118277.0390625,15,3,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"12466",1,0,1,13,7,12,1958,39,2080,35,72448.390625,11778,2,1,72448.390625,8,3,13,10,0,32198.390625,0,0,0,3,39,0,1,1,0
"12493",1,0,1,16,8,12,1966,45,338,28,5137.509765625,16061,1,1,36363.4609375,8,1,15,12,0,32198.390625,0,0,0,3,41,0,0,1,0
"12503",1,0,1,12,5,9,1947,NA,2060,47,83718.390625,12356,2,1,130730.390625,20,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"12526",0,0,1,13,5,9,1965,32,2183,28,37028.390625,4144,2,NA,41858.390625,3,3,10,8,44756.390625,36221.78125,0,0,0,3,32,0,1,NA,1
"12532",1,0,1,12,10,11,1958,16,2549,35,104646.78125,12189,1,1,156781.796875,8,2,12,12,155991.296875,NA,NA,0,0,3,32,0,1,1,0
"12558",1,0,1,17,10,10,1946,NA,2263,47,99818.390625,6367,2,1,164963.8125,22,1,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"12559",0,1,0,16,6,7,1953,23,1693,41,32198.390625,5270,4,NA,32198.390625,5,2,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"12570",0,0,1,17,10,11,1948,NA,0,45,0,2733,2,1,356154.53125,4,1,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"12572",1,0,1,16,5,11,1962,6,2214,32,115755.78125,2675,2,1,115755.78125,8,1,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"12583",1,1,0,16,8,13,1959,3,3425,34,66008.390625,6255,1,1,88124.9609375,7,1,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"12587",0,1,0,12,5,5,1953,3,2080,41,8048.39013671875,12538,2,1,35418.390625,3,4,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"12597",1,0,1,16,9,13,1955,46,1960,38,0,11892,1,1,140343.703125,11,1,16,16,0,0,0,0,0,6,NA,0,1,1,0
"12612",1,0,1,12,8,11,1967,41,2350,26,48298.390625,5376,0,1,67616.78125,7,1,12,NA,NA,33808.390625,0,NA,0,3,41,0,1,1,0
"12620",1,0,1,16,4,9,1951,34,700,43,0,2759,0,1,402314.84375,18,1,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"12623",0,0,1,12,8,9,1950,NA,2254,43,43468.390625,2784,0,1,130730.390625,17,2,11,NA,NA,0,0,NA,0,2,12,0,1,NA,1
"12641",0,0,1,12,6,11,1944,NA,0,49,0,2987,0,1,-36067.21875,2,2,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"12645",1,0,1,16,10,11,1934,NA,2169,59,101426.78125,4997,1,1,193330.40625,32,4,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"12646",1,0,1,12,7,7,1950,NA,1319,43,64398.390625,6689,0,1,111531.140625,16,3,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"12652",1,1,0,11,8,11,1965,17,NA,29,0,12543,2,0,9727.6201171875,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,0,0
"12657",0,0,1,13,12,9,1953,9,1968,40,37028.390625,15535,0,NA,89380.7578125,20,3,12,NA,NA,0,0,NA,0,3,9,0,1,NA,1
"12676",0,NA,NA,NA,8,13,1968,31,2000,25,96598.390625,11846,0,1,121709.5625,NA,1,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"12687",0,0,1,15,11,9,1938,NA,2116,55,75668.390625,4082,0,1,198327.84375,11,1,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"12718",0,1,0,12,4,11,1938,NA,867,55,17708.390625,51,0,1,74056.78125,20,3,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"12735",0,0,1,10,10,11,1963,13,1120,30,49103.390625,15495,1,0,52954.51171875,12,3,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"12747",1,0,1,17,6,10,1954,31,2880,39,241495.171875,4469,1,1,338798.75,6,2,12,NA,NA,0,0,NA,0,4,4,0,1,1,0
"12776",1,0,1,16,8,12,1954,37,1398,39,22540,12488,0,0,31613.9609375,8,1,12,17,0,0,0,0,0,1,37,0,1,1,0
"12781",1,0,1,13,11,12,1950,NA,3158,43,83718.390625,12428,0,1,113620.921875,16,1,12,NA,NA,0,0,0,0,2,48,0,1,1,0
"12782",1,0,1,16,12,10,1953,20,1904,40,96598.390625,6868,2,1,196065.796875,14,3,9,NA,NA,16100,0,NA,0,1,20,0,0,1,0
"12787",0,0,1,12,6,10,1962,14,2940,31,25758.390625,6496,2,1,78886.78125,2,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"12792",1,0,1,13,4,10,1948,NA,1960,46,49908.390625,5058,0,1,87894.7265625,17,3,12,12,0,0,0,0,0,2,24,0,1,1,0
"12796",0,0,1,12,9,10,1946,NA,0,47,0,6887,0,NA,90961.78125,NA,2,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"12819",1,0,1,16,5,10,1947,NA,2026,46,49908.390625,6082,0,1,120099.5625,17,1,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"12836",0,0,1,12,1,11,1944,NA,0,50,0,6295,0,NA,66125.921875,17,2,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"12857",0,0,1,16,8,11,1961,21,520,32,9660,2917,4,1,109798.78125,3,2,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"12858",1,0,1,14,1,10,1955,24,4008,39,0,12283,3,1,16962.9609375,12,3,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"12883",1,0,1,17,12,12,1945,NA,2400,48,122358.390625,6719,3,1,190211.84375,20,1,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"12888",0,0,1,12,5,9,1951,21,1697,43,36223.390625,7199,1,1,173804.328125,7,2,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"12914",1,0,1,17,5,NA,1939,NA,2100,54,61178.390625,715,0,0,144935.421875,37,1,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"12920",0,0,1,14,10,9,1959,31,96,34,4023.38989257812,3928,2,1,105653.03125,6,2,12,12,0,0,0,0,0,1,31,0,1,NA,1
"12926",1,0,1,16,10,12,1957,31,2068,36,125576.78125,2840,1,1,136331.578125,3,3,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"12935",0,0,1,17,6,10,1959,29,0,34,0,6818,2,1,109800.390625,12,3,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"12960",1,0,1,16,2,9,1956,21,1560,38,14895.7197265625,2607,1,1,54570.94921875,11,3,12,NA,NA,0,0,NA,0,2,21,0,1,1,0
"12974",0,0,1,16,11,11,1944,NA,2033,49,17708.390625,5217,1,1,174153.703125,19,2,NA,16,0,NA,NA,0,0,1,6,0,1,NA,1
"12993",0,0,1,12,4,8,1967,37,2100,27,24955,4547,0,0,24955,1,2,12,12,51518.390625,16100,0,0,0,1,31,0,1,1,0
"13007",0,0,1,14,10,9,1950,NA,960,43,14488.3896484375,4556,1,1,141932.765625,5,1,2,8,0,12556.3896484375,0,0,0,1,31,0,1,NA,1
"13012",0,0,1,12,5,11,1935,NA,0,59,0,12190,0,NA,157437.0625,15,2,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"13031",0,0,1,16,10,10,1941,NA,1470,52,25758.390625,6527,0,1,118640.8984375,23,4,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"13057",0,0,1,12,5,10,1944,NA,716,50,5633.39013671875,11874,2,1,98032.8984375,20,2,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"13084",1,0,1,16,4,12,1959,9,2250,35,53128.390625,12471,3,1,53933.390625,5,2,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"13095",1,0,1,11,5,9,1943,NA,2080,51,40377.19140625,11741,0,1,49230.578125,23,4,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"13119",1,0,1,11,9,9,1962,24,NA,29,NA,6305,0,NA,42259.28125,NA,NA,12,8,22540,19318.390625,0,0,0,2,24,NA,NA,NA,0
"13129",0,1,0,11,10,0,1953,34,2080,40,16394.630859375,11920,0,0,16394.630859375,2,3,11,NA,NA,0,0,NA,0,2,34,0,1,1,0
"13142",0,1,0,13,7,7,1959,45,1940,34,22540,12062,1,1,54760.9296875,4,2,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"13145",0,0,1,14,12,12,1943,NA,2000,50,38638.390625,5838,0,NA,91766.78125,7,3,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"13151",0,0,1,12,6,12,1964,12,1880,30,17708.390625,7294,2,NA,85508.7109375,10,2,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"13160",0,0,1,12,9,8,1951,37,0,42,0,12438,1,1,32198.390625,15,3,12,10,9660,1127,0,0,0,1,37,0,0,NA,1
"13164",0,0,1,9,10,11,1961,13,1920,31,32198.390625,4032,3,NA,115552.921875,14,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"13172",1,0,1,15,8,10,1947,NA,624,46,0,11977,1,0,2012.5,20,3,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"13174",1,0,1,17,8,11,1957,22,2160,36,77278.390625,2616,2,1,92571.78125,9,1,10,16,0,0,0,0,0,2,22,0,1,1,0
"13180",1,0,1,12,11,10,1953,37,1776,40,26563.390625,2884,2,1,61102.71875,13,3,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"13192",0,0,1,13,9,10,1949,NA,1619,44,38638.390625,7083,1,1,140052.296875,15,2,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"13197",0,0,1,12,2,13,1965,13,2304,29,28980,12468,2,1,64420.9296875,3,3,12,12,38638.390625,29186.080078125,0,0,0,2,13,0,1,NA,1
"13200",1,0,1,15,4,11,1943,NA,3102,51,54738.390625,11910,0,0,109478.390625,24,2,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"13202",0,0,1,12,4,11,1942,NA,765,52,3670.80004882812,6425,0,1,90876.453125,7,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"13211",1,0,1,12,7,9,1964,4,2000,29,53128.390625,2975,0,0,61099.5,4,1,17,NA,NA,44237.96875,0,NA,0,4,2,0,1,1,0
"13223",1,0,1,12,7,8,1954,3,2728,39,69228.390625,5918,2,1,78405.390625,13,2,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"13243",0,0,1,12,1,8,1946,NA,1960,48,37028.390625,4308,0,1,185187.03125,21,2,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"13246",1,0,1,14,7,9,1951,21,3600,43,45078.390625,12535,0,1,77278.390625,15,1,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"13262",0,0,1,16,1,12,1947,NA,1644,47,28980,5367,0,1,65203.390625,7,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"13268",0,0,1,12,1,11,1968,21,2076,26,56348.390625,4853,0,0,56348.390625,7,3,12,15,148116.78125,33808.390625,0,0,0,2,21,0,1,1,0
"13291",1,0,1,17,7,12,1957,19,972,36,66330.390625,7230,0,1,113381.03125,5,1,15,16,301065.15625,0,0,0,0,1,20,0,1,1,0
"13297",0,0,1,15,2,10,1939,NA,2400,55,73412.78125,5406,0,0,111400.7265625,28,2,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"13304",1,0,1,10,9,8,1943,NA,NA,50,NA,5428,0,NA,128080.328125,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,0
"13344",0,1,0,17,7,0,1946,NA,1840,48,62788.390625,15539,0,0,62788.390625,20,2,8,NA,NA,0,0,NA,0,3,10,0,1,1,0
"13386",0,0,1,17,7,8,1952,37,2340,35,80498.390625,3870,0,0,80739.890625,4,3,16,NA,NA,0,0,NA,0,1,31,0,1,1,0
"13405",1,0,0,15,10,9,1942,NA,2160,51,49908.390625,4858,0,1,99818.390625,25,3,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"13427",0,0,1,12,5,12,1960,14,840,34,3862.38989257812,12235,5,1,10315.26953125,4,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"13450",1,0,1,16,4,12,1959,20,2214,35,206075.171875,16540,2,1,251874.84375,17,1,12,16,0,16100,0,0,0,1,20,0,1,1,0
"13458",0,0,1,12,8,NA,1944,NA,0,49,0,10602,1,1,78205.75,15,4,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"13461",0,0,1,14,2,11,1948,NA,3305,46,27368.390625,12030,0,0,51895.12890625,25,1,12,11,0,0,0,0,0,3,16,0,1,1,0
"13467",0,0,1,17,9,12,1952,9,2940,41,83718.390625,5970,1,1,166905.484375,22,2,12,17,40250,0,0,0,0,2,48,0,1,NA,1
"13474",1,0,1,16,2,10,1935,NA,2695,59,321995.15625,4103,0,1,325686.90625,32,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"13475",0,0,1,17,4,12,1963,31,1356,31,46690,5221,0,1,1030726.8125,12,1,17,16,354193.5625,0,0,0,0,1,29,0,1,NA,1
"13476",0,0,1,13,11,11,1948,NA,1935,45,55952.328125,2828,0,0,55992.578125,19,4,12,NA,NA,0,0,0,0,4,4,0,1,1,0
"13480",1,0,1,14,11,11,1956,14,2750,37,125576.78125,6251,0,1,131533.78125,10,2,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"13501",0,0,1,13,8,10,1962,14,1872,31,37028.390625,5833,1,1,77439.390625,3,1,12,10,0,0,0,0,0,4,5,0,1,NA,1
"13512",1,0,1,13,9,11,1965,4,NA,28,NA,4819,0,0,89771.9921875,NA,NA,12,14,0,57958.390625,0,0,0,4,4,0,1,NA,0
"13523",1,0,1,16,10,9,1956,32,1840,37,69569.7109375,4395,2,1,132427.328125,10,1,12,NA,NA,0,0,NA,0,3,41,0,1,1,0
"13545",0,0,1,17,6,10,1961,29,1920,33,70194.390625,11953,2,1,134232.140625,9,1,12,14,0,16742.390625,0,0,0,1,29,0,1,NA,1
"13548",1,0,1,13,1,11,1946,NA,1470,48,0,4622,1,1,76763.1875,20,1,12,NA,NA,0,0,NA,0,4,4,0,1,1,0
"13595",0,0,1,8,8,9,1934,NA,0,59,0,6990,0,1,38606.19140625,20,2,NA,NA,NA,NA,NA,NA,0,2,26,0,0,NA,1
"13613",0,0,1,14,10,9,1957,26,0,36,0,4201,2,1,161278.53125,9,3,NA,NA,NA,NA,NA,NA,0,2,48,0,0,NA,1
"13624",1,0,1,12,3,10,1944,NA,2364,50,75668.390625,12124,0,1,92603.9765625,23,2,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"13629",1,1,0,14,9,8,1950,NA,2695,43,59954.7890625,4562,3,1,131850.953125,17,1,9,3,0,0,0,0,0,3,45,0,1,1,0
"13642",0,0,1,14,1,10,1962,12,1904,32,27368.390625,3861,3,NA,59627.9609375,14,3,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"13655",1,0,1,12,9,7,1949,NA,1603,44,54738.390625,12253,3,1,95809.4921875,20,1,7,NA,NA,0,0,NA,0,2,21,0,1,1,0
"13668",1,0,1,12,2,11,1942,NA,2550,52,85328.390625,6223,0,1,125576.78125,25,3,NA,NA,NA,NA,NA,NA,0,4,30,0,1,1,0
"13683",1,0,0,11,11,10,1965,34,2800,28,40250,6670,0,1,50713.390625,10,3,7,9,239.889999389648,36223.390625,0,0,0,2,34,0,1,1,0
"13687",1,0,1,16,3,10,1964,31,2593,30,32198.390625,4465,1,1,77424.8984375,9,2,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"13691",1,0,1,17,7,9,1948,NA,2750,45,40250,4878,0,0,45063.8984375,16,2,14,NA,NA,0,0,NA,0,4,36,0,1,1,0
"13706",0,0,1,12,5,7,1968,41,760,25,6762,4092,2,0,20199.060546875,6,2,12,10,69228.390625,18400.689453125,0,0,0,3,10,1,0,1,0
"13728",0,0,1,16,10,11,1964,21,2083,29,49908.390625,4526,0,0,50310.890625,2,2,14,16,0,0,0,0,0,2,21,0,1,1,0
"13733",0,0,1,11,9,10,1938,NA,1960,55,24148.390625,11908,0,NA,57956.78125,15,4,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"13753",0,0,1,12,11,13,1941,NA,2550,52,29186.080078125,12464,0,NA,29860.669921875,21,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"13754",0,0,1,13,7,10,1952,12,1370,41,25790.58984375,6344,1,NA,80223.078125,10,3,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"13755",0,0,1,12,11,13,1963,13,2080,30,16100,12466,2,1,48298.390625,4,1,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
